League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
LaLiga ,17/18 ,9 ,Celta Vigo ,Atlético Madrid ,0 ,1 ,67% ,33% ,19 ,4 ,8 ,2 ,6 ,2 ,5 ,0 ,4 ,4 ,1 ,1 ,13 ,19 ,3 ,5 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,9 ,2 ,10 ,2 ,1 ,9 ,649 ,310 ,557 (86%) ,233 (75%) ,null ,null ,null ,null ,null ,null ,138 ,125 ,65 ,47 ,21 ,12 ,null ,null ,null ,null ,null ,null ,61% ,39% ,9 ,2 ,5 ,2 ,3 ,0 ,1 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,1 ,6 ,1 ,1 ,5 ,290 ,186 ,247 (85%) ,146 (78%) ,null ,null ,null ,null ,null ,null ,37 ,17 ,11 ,3 ,null ,null ,null ,null ,null ,null ,73% ,27% ,10 ,2 ,3 ,0 ,3 ,2 ,4 ,0 ,3 ,3 ,1 ,1 ,3 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,6 ,1 ,4 ,1 ,0 ,4 ,359 ,124 ,310 (86%) ,87 (70%) ,null ,null ,null ,null ,null ,null ,28 ,30 ,10 ,9 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,9 ,Leganés ,Athletic Bilbao ,1 ,0 ,38% ,62% ,16 ,7 ,4 ,1 ,7 ,5 ,5 ,1 ,4 ,3 ,3 ,2 ,15 ,16 ,3 ,4 ,null ,null ,null ,null ,null ,null ,0 ,1 ,1 ,0 ,4 ,5 ,12 ,2 ,1 ,3 ,285 ,447 ,195 (68%) ,345 (77%) ,null ,null ,null ,null ,null ,null ,156 ,160 ,66 ,73 ,21 ,27 ,null ,null ,null ,null ,null ,null ,44% ,56% ,8 ,2 ,2 ,0 ,5 ,2 ,1 ,0 ,2 ,1 ,1 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,1 ,1 ,7 ,1 ,0 ,2 ,174 ,217 ,123 (71%) ,163 (75%) ,null ,null ,null ,null ,null ,null ,33 ,39 ,12 ,15 ,null ,null ,null ,null ,null ,null ,31% ,69% ,8 ,5 ,2 ,1 ,2 ,3 ,4 ,1 ,2 ,2 ,2 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,1 ,0 ,3 ,4 ,5 ,1 ,1 ,1 ,111 ,230 ,72 (65%) ,182 (79%) ,null ,null ,null ,null ,null ,null ,33 ,34 ,9 ,12 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,9 ,Real Madrid ,Eibar ,3 ,0 ,58% ,42% ,15 ,9 ,7 ,2 ,5 ,7 ,3 ,0 ,5 ,2 ,4 ,5 ,9 ,7 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,10 ,2 ,6 ,7 ,3 ,5 ,609 ,423 ,524 (86%) ,345 (82%) ,null ,null ,null ,null ,null ,null ,134 ,130 ,45 ,40 ,10 ,6 ,null ,null ,null ,null ,null ,null ,61% ,39% ,6 ,4 ,3 ,1 ,1 ,3 ,2 ,0 ,2 ,0 ,2 ,3 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,3 ,1 ,4 ,3 ,2 ,2 ,316 ,194 ,271 (86%) ,152 (78%) ,null ,null ,null ,null ,null ,null ,18 ,18 ,3 ,5 ,null ,null ,null ,null ,null ,null ,55% ,45% ,9 ,5 ,4 ,1 ,4 ,4 ,1 ,0 ,3 ,2 ,2 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,7 ,1 ,2 ,4 ,1 ,3 ,293 ,229 ,253 (86%) ,193 (84%) ,null ,null ,null ,null ,null ,null ,27 ,22 ,7 ,1 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,9 ,Real Sociedad ,Espanyol ,1 ,1 ,61% ,39% ,19 ,4 ,5 ,1 ,6 ,1 ,8 ,2 ,10 ,1 ,2 ,1 ,11 ,15 ,5 ,4 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,3 ,10 ,1 ,0 ,4 ,553 ,354 ,474 (86%) ,260 (73%) ,null ,null ,null ,null ,null ,null ,144 ,130 ,58 ,39 ,13 ,10 ,null ,null ,null ,null ,null ,null ,59% ,41% ,5 ,2 ,1 ,1 ,0 ,1 ,4 ,0 ,3 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,1 ,3 ,1 ,0 ,1 ,304 ,214 ,260 (86%) ,167 (78%) ,null ,null ,null ,null ,null ,null ,31 ,14 ,5 ,4 ,null ,null ,null ,null ,null ,null ,64% ,36% ,14 ,2 ,4 ,0 ,6 ,0 ,4 ,2 ,7 ,1 ,0 ,1 ,5 ,3 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,2 ,7 ,0 ,0 ,3 ,249 ,140 ,214 (86%) ,93 (66%) ,null ,null ,null ,null ,null ,null ,27 ,25 ,8 ,6 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,9 ,Deportivo La Coruña ,Girona ,1 ,2 ,60% ,40% ,15 ,13 ,6 ,6 ,6 ,5 ,3 ,2 ,9 ,7 ,5 ,1 ,9 ,16 ,3 ,8 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,8 ,6 ,5 ,4 ,5 ,484 ,322 ,398 (82%) ,232 (72%) ,null ,null ,null ,null ,null ,null ,149 ,136 ,45 ,51 ,6 ,17 ,null ,null ,null ,null ,null ,null ,63% ,37% ,7 ,4 ,3 ,2 ,3 ,2 ,1 ,0 ,3 ,1 ,3 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,2 ,3 ,2 ,1 ,3 ,290 ,171 ,237 (82%) ,113 (66%) ,null ,null ,null ,null ,null ,null ,20 ,28 ,4 ,12 ,null ,null ,null ,null ,null ,null ,57% ,43% ,8 ,9 ,3 ,4 ,3 ,3 ,2 ,2 ,6 ,6 ,2 ,1 ,2 ,7 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,6 ,3 ,3 ,3 ,2 ,194 ,151 ,161 (83%) ,119 (79%) ,null ,null ,null ,null ,null ,null ,25 ,23 ,2 ,5 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,10 ,Deportivo Alavés ,Valencia ,1 ,2 ,44% ,56% ,16 ,7 ,6 ,2 ,5 ,3 ,5 ,2 ,6 ,4 ,1 ,1 ,19 ,18 ,5 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,5 ,11 ,2 ,0 ,5 ,343 ,422 ,258 (75%) ,330 (78%) ,null ,null ,null ,null ,null ,null ,144 ,144 ,61 ,65 ,15 ,19 ,null ,null ,null ,null ,null ,null ,37% ,63% ,4 ,4 ,2 ,1 ,1 ,3 ,1 ,0 ,3 ,4 ,0 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,3 ,4 ,1 ,0 ,2 ,135 ,221 ,96 (71%) ,179 (81%) ,null ,null ,null ,null ,null ,null ,23 ,30 ,3 ,9 ,null ,null ,null ,null ,null ,null ,50% ,50% ,12 ,3 ,4 ,1 ,4 ,0 ,4 ,2 ,3 ,0 ,1 ,1 ,3 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,2 ,7 ,1 ,0 ,3 ,208 ,201 ,162 (78%) ,151 (75%) ,null ,null ,null ,null ,null ,null ,38 ,35 ,12 ,10 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,10 ,Atlético Madrid ,Villarreal ,1 ,1 ,45% ,55% ,18 ,12 ,6 ,4 ,8 ,2 ,4 ,6 ,11 ,6 ,2 ,0 ,13 ,20 ,0 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,7 ,10 ,5 ,3 ,4 ,395 ,501 ,321 (81%) ,398 (79%) ,null ,null ,null ,null ,null ,null ,141 ,143 ,69 ,61 ,19 ,15 ,null ,null ,null ,null ,null ,null ,47% ,53% ,14 ,4 ,4 ,2 ,6 ,1 ,4 ,1 ,6 ,2 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,2 ,8 ,2 ,2 ,3 ,220 ,257 ,189 (86%) ,205 (80%) ,null ,null ,null ,null ,null ,null ,36 ,27 ,8 ,6 ,null ,null ,null ,null ,null ,null ,42% ,58% ,4 ,8 ,2 ,2 ,2 ,1 ,0 ,5 ,5 ,4 ,0 ,0 ,0 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,5 ,2 ,3 ,1 ,1 ,175 ,244 ,132 (75%) ,193 (79%) ,null ,null ,null ,null ,null ,null ,33 ,34 ,11 ,9 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,10 ,Athletic Bilbao ,Barcelona ,0 ,2 ,39% ,61% ,17 ,17 ,5 ,5 ,8 ,5 ,4 ,7 ,6 ,4 ,6 ,5 ,15 ,12 ,1 ,4 ,null ,null ,null ,null ,null ,null ,1 ,2 ,0 ,2 ,10 ,10 ,7 ,7 ,3 ,5 ,336 ,557 ,262 (78%) ,458 (82%) ,null ,null ,null ,null ,null ,null ,140 ,143 ,58 ,65 ,15 ,16 ,null ,null ,null ,null ,null ,null ,36% ,64% ,6 ,11 ,2 ,3 ,1 ,4 ,3 ,4 ,2 ,3 ,3 ,3 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,2 ,0 ,0 ,4 ,6 ,2 ,5 ,2 ,2 ,170 ,306 ,128 (75%) ,255 (83%) ,null ,null ,null ,null ,null ,null ,31 ,37 ,10 ,12 ,null ,null ,null ,null ,null ,null ,42% ,58% ,11 ,6 ,3 ,2 ,7 ,1 ,1 ,3 ,4 ,1 ,3 ,2 ,0 ,4 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,2 ,6 ,4 ,5 ,2 ,1 ,3 ,166 ,251 ,134 (81%) ,203 (81%) ,null ,null ,null ,null ,null ,null ,27 ,28 ,5 ,4 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,10 ,Sevilla ,Leganés ,2 ,1 ,61% ,39% ,9 ,10 ,5 ,1 ,3 ,5 ,1 ,4 ,5 ,6 ,4 ,0 ,16 ,19 ,0 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,5 ,6 ,4 ,4 ,0 ,3 ,542 ,323 ,439 (81%) ,202 (63%) ,null ,null ,null ,null ,null ,null ,159 ,197 ,67 ,63 ,17 ,23 ,null ,null ,null ,null ,null ,null ,68% ,32% ,2 ,5 ,2 ,0 ,0 ,3 ,0 ,2 ,1 ,4 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,2 ,1 ,0 ,4 ,0 ,1 ,330 ,143 ,286 (87%) ,84 (59%) ,null ,null ,null ,null ,null ,null ,34 ,28 ,8 ,9 ,null ,null ,null ,null ,null ,null ,53% ,47% ,7 ,5 ,3 ,1 ,3 ,2 ,1 ,2 ,4 ,2 ,3 ,0 ,0 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,3 ,5 ,4 ,0 ,0 ,2 ,212 ,180 ,153 (72%) ,118 (66%) ,null ,null ,null ,null ,null ,null ,33 ,35 ,9 ,14 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,10 ,Getafe ,Real Sociedad ,2 ,1 ,44% ,56% ,10 ,15 ,5 ,4 ,2 ,6 ,3 ,5 ,8 ,7 ,6 ,3 ,19 ,16 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,7 ,9 ,3 ,6 ,3 ,3 ,330 ,424 ,234 (71%) ,337 (79%) ,null ,null ,null ,null ,null ,null ,148 ,140 ,48 ,62 ,9 ,16 ,null ,null ,null ,null ,null ,null ,41% ,59% ,2 ,8 ,1 ,2 ,0 ,3 ,1 ,3 ,2 ,4 ,3 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,4 ,2 ,4 ,1 ,1 ,163 ,233 ,119 (73%) ,197 (85%) ,null ,null ,null ,null ,null ,null ,21 ,23 ,7 ,5 ,null ,null ,null ,null ,null ,null ,47% ,53% ,8 ,7 ,4 ,2 ,2 ,3 ,2 ,2 ,6 ,3 ,3 ,2 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,7 ,5 ,1 ,2 ,2 ,2 ,167 ,191 ,115 (69%) ,140 (73%) ,null ,null ,null ,null ,null ,null ,27 ,39 ,2 ,11 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,10 ,Girona ,Real Madrid ,2 ,1 ,38% ,62% ,15 ,14 ,4 ,6 ,8 ,5 ,3 ,3 ,2 ,7 ,1 ,4 ,21 ,11 ,2 ,1 ,null ,null ,null ,null ,null ,null ,2 ,0 ,0 ,2 ,7 ,11 ,8 ,3 ,4 ,2 ,344 ,554 ,273 (79%) ,467 (84%) ,null ,null ,null ,null ,null ,null ,122 ,141 ,52 ,66 ,12 ,12 ,null ,null ,null ,null ,null ,null ,40% ,60% ,6 ,6 ,0 ,3 ,4 ,2 ,2 ,1 ,2 ,3 ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,2 ,0 ,0 ,2 ,1 ,5 ,5 ,1 ,2 ,0 ,190 ,288 ,153 (81%) ,244 (85%) ,null ,null ,null ,null ,null ,null ,23 ,40 ,5 ,8 ,null ,null ,null ,null ,null ,null ,36% ,64% ,9 ,8 ,4 ,3 ,4 ,3 ,1 ,2 ,0 ,4 ,1 ,2 ,2 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,6 ,6 ,3 ,2 ,2 ,2 ,154 ,266 ,120 (78%) ,223 (84%) ,null ,null ,null ,null ,null ,null ,29 ,26 ,7 ,4 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,10 ,Eibar ,Levante ,2 ,2 ,69% ,31% ,16 ,3 ,6 ,2 ,7 ,1 ,3 ,0 ,6 ,2 ,2 ,5 ,8 ,16 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,10 ,3 ,6 ,0 ,0 ,4 ,575 ,257 ,469 (82%) ,155 (60%) ,null ,null ,null ,null ,null ,null ,171 ,160 ,60 ,41 ,14 ,12 ,null ,null ,null ,null ,null ,null ,72% ,28% ,9 ,2 ,2 ,2 ,6 ,0 ,1 ,0 ,5 ,2 ,1 ,4 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,2 ,3 ,0 ,0 ,2 ,258 ,99 ,209 (81%) ,62 (63%) ,null ,null ,null ,null ,null ,null ,25 ,21 ,5 ,7 ,null ,null ,null ,null ,null ,null ,67% ,33% ,7 ,1 ,4 ,0 ,1 ,1 ,2 ,0 ,1 ,0 ,1 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,1 ,3 ,0 ,0 ,2 ,317 ,158 ,260 (82%) ,93 (59%) ,null ,null ,null ,null ,null ,null ,35 ,20 ,9 ,5 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,10 ,Málaga ,Celta Vigo ,2 ,1 ,35% ,65% ,15 ,10 ,3 ,2 ,7 ,4 ,5 ,4 ,4 ,1 ,0 ,4 ,20 ,12 ,2 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,10 ,7 ,5 ,3 ,1 ,1 ,306 ,577 ,222 (73%) ,489 (85%) ,null ,null ,null ,null ,null ,null ,140 ,132 ,39 ,62 ,9 ,17 ,null ,null ,null ,null ,null ,null ,37% ,63% ,12 ,2 ,2 ,0 ,7 ,1 ,3 ,1 ,4 ,0 ,0 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,7 ,1 ,5 ,1 ,0 ,1 ,169 ,305 ,127 (75%) ,258 (85%) ,null ,null ,null ,null ,null ,null ,24 ,18 ,5 ,5 ,null ,null ,null ,null ,null ,null ,33% ,67% ,3 ,8 ,1 ,2 ,0 ,3 ,2 ,3 ,0 ,1 ,0 ,4 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,6 ,0 ,2 ,1 ,0 ,137 ,272 ,95 (69%) ,231 (85%) ,null ,null ,null ,null ,null ,null ,15 ,44 ,4 ,12 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,10 ,Espanyol ,Real Betis ,1 ,0 ,39% ,61% ,10 ,9 ,4 ,4 ,6 ,1 ,0 ,4 ,5 ,3 ,4 ,0 ,10 ,17 ,2 ,5 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,5 ,3 ,5 ,6 ,4 ,3 ,365 ,583 ,271 (74%) ,495 (85%) ,null ,null ,null ,null ,null ,null ,147 ,143 ,61 ,42 ,19 ,5 ,null ,null ,null ,null ,null ,null ,43% ,57% ,5 ,2 ,2 ,1 ,3 ,1 ,0 ,0 ,4 ,0 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,2 ,0 ,3 ,2 ,1 ,2 ,217 ,292 ,165 (76%) ,245 (84%) ,null ,null ,null ,null ,null ,null ,26 ,18 ,8 ,0 ,null ,null ,null ,null ,null ,null ,33% ,67% ,5 ,7 ,2 ,3 ,3 ,0 ,0 ,4 ,1 ,3 ,3 ,0 ,2 ,4 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,3 ,2 ,4 ,3 ,1 ,148 ,291 ,106 (72%) ,250 (86%) ,null ,null ,null ,null ,null ,null ,35 ,24 ,11 ,5 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,10 ,Las Palmas ,Deportivo La Coruña ,1 ,3 ,62% ,38% ,13 ,15 ,5 ,5 ,6 ,7 ,2 ,3 ,8 ,5 ,2 ,0 ,11 ,15 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,1 ,0 ,1 ,9 ,13 ,4 ,2 ,2 ,4 ,580 ,339 ,503 (87%) ,263 (78%) ,null ,null ,null ,null ,null ,null ,144 ,125 ,55 ,49 ,9 ,11 ,null ,null ,null ,null ,null ,null ,58% ,42% ,6 ,8 ,4 ,2 ,1 ,5 ,1 ,1 ,4 ,3 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,1 ,1 ,0 ,0 ,5 ,6 ,1 ,2 ,1 ,3 ,283 ,192 ,242 (86%) ,158 (82%) ,null ,null ,null ,null ,null ,null ,24 ,29 ,3 ,6 ,null ,null ,null ,null ,null ,null ,67% ,33% ,7 ,7 ,1 ,3 ,5 ,2 ,1 ,2 ,4 ,2 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,1 ,4 ,7 ,3 ,0 ,1 ,1 ,297 ,147 ,261 (88%) ,105 (71%) ,null ,null ,null ,null ,null ,null ,31 ,20 ,6 ,5 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,11 ,Real Betis ,Getafe ,2 ,2 ,74% ,26% ,15 ,9 ,4 ,2 ,9 ,6 ,2 ,1 ,4 ,6 ,0 ,2 ,10 ,14 ,2 ,6 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,8 ,8 ,7 ,1 ,0 ,2 ,681 ,229 ,597 (88%) ,143 (62%) ,null ,null ,null ,null ,null ,null ,142 ,122 ,59 ,37 ,14 ,8 ,null ,null ,null ,null ,null ,null ,79% ,21% ,6 ,5 ,1 ,2 ,5 ,2 ,0 ,1 ,1 ,2 ,0 ,0 ,1 ,4 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,2 ,4 ,4 ,1 ,0 ,1 ,376 ,97 ,331 (88%) ,57 (59%) ,null ,null ,null ,null ,null ,null ,34 ,16 ,7 ,5 ,null ,null ,null ,null ,null ,null ,70% ,30% ,9 ,4 ,3 ,0 ,4 ,4 ,2 ,0 ,3 ,4 ,0 ,2 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,6 ,4 ,3 ,0 ,0 ,1 ,305 ,132 ,266 (87%) ,86 (65%) ,null ,null ,null ,null ,null ,null ,25 ,21 ,7 ,3 ,null ,null ,null ,null ,null ,null ,
LaLiga ,17/18 ,11 ,Valencia ,Leganés ,3 ,0 ,58% ,42% ,13 ,13 ,6 ,6 ,3 ,3 ,4 ,4 ,4 ,7 ,2 ,2 ,11 ,13 ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,1 ,0 ,7 ,9 ,6 ,4 ,6 ,3 ,546 ,388 ,468 (86%) ,289 (74%) ,null ,null ,null ,null ,null ,null ,123 ,154 ,56 ,48 ,9 ,13 ,null ,null ,null ,null ,null ,null ,56% ,44% ,5 ,7 ,1 ,2 ,1 ,3 ,3 ,2 ,2 ,4 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,1 ,6 ,4 ,1 ,2 ,0 ,283 ,216 ,244 (86%) ,167 (77%) ,null ,null ,null ,null ,null ,null ,23 ,26 ,4 ,7 ,null ,null ,null ,null ,null ,null ,60% ,40% ,8 ,6 ,5 ,4 ,2 ,0 ,1 ,2 ,2 ,3 ,2 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,1 ,0 ,6 ,3 ,2 ,3 ,4 ,3 ,263 ,172 ,224 (85%) ,122 (71%) ,null ,null ,null ,null ,null ,null ,33 ,22 ,5 ,6 ,null ,null ,null ,null ,null ,null ,
