PlayerName,FirstName,LastName,ShortName,Slug,Position,Reason,Time,AddedTime,IsHome,IncidentClass,IncidentType,GameID
Jefferson Lerma,,,J. Lerma,jefferson-lerma,M,Foul,18,null,true,yellow,card,5562
Joel Ward,,,J. Ward,joel-ward,D,Foul,74,null,true,yellow,card,5563
John Fleck,,,J. Fleck,john-fleck,M,Foul,68,null,false,yellow,card,5563
Luka Milivojević,,,L. Milivojević,luka-milivojevic,M,Foul,67,null,true,yellow,card,5563
James Tomkins,,,J. Tomkins,james-tomkins,D,Foul,24,null,true,yellow,card,5563
George Baldock,,,G. Baldock,george-baldock,M,Off the ball foul,18,null,false,yellow,card,5563
Jack Stephens,,,J. Stephens,jack-stephens,D,Foul,89,null,false,yellow,card,5564
James Ward-Prowse,,,J. Ward-Prowse,james-ward-prowse,M,Foul,65,null,false,yellow,card,5564
Nabil Bentaleb,,,N. Bentaleb,nabil-bentaleb,M,Foul,80,null,true,yellow,card,5565
DeAndre Yedlin,,,D. Yedlin,deandre-yedlin,D,Foul,52,null,true,yellow,card,5565
Todd Cantwell,,,T. Cantwell,todd-cantwell,M,Foul,44,null,false,yellow,card,5565
Mason Holgate,,,M. Holgate,mason-holgate,D,Foul,86,null,false,yellow,card,5566
Yerry Mina,,,Y. Mina,yerry-mina,D,Foul,84,null,false,yellow,card,5566
Isaac Success,,,S. Isaac,isaac-success,F,Foul,78,null,true,yellow,card,5566
Fabian Delph,,,F. Delph,fabian-delph,M,Foul,71,null,false,yellowRed,card,5566
Adam Masina,,,A. Masina,adam-masina,D,Foul,68,null,true,yellow,card,5566
Fabian Delph,,,F. Delph,fabian-delph,M,Foul,58,null,false,yellow,card,5566
Angelo Ogbonna,,,A. Ogbonna,angelo-ogbonna,D,Foul,90,null,true,yellow,card,5567
Dale Stephens,,,D. Stephens,dale-stephens,M,Foul,52,null,false,yellow,card,5567
Luke Shaw,,,L. Shaw,luke-shaw,D,Foul,84,null,true,yellow,card,5568
Victor Lindelöf,,,V. Lindelöf,victor-lindelof,D,Foul,79,null,true,yellow,card,5568
João Moutinho,,,J. Moutinho,joao-moutinho,M,Handball,71,null,false,yellow,card,5568
Rúben Neves,,,R. Neves,ruben-neves,M,Foul,57,null,false,yellow,card,5568
Bruno Fernandes,,,B. Fernandes,bruno-fernandes,M,Foul,55,null,true,yellow,card,5568
James Tarkowski,,,J. Tarkowski,james-tarkowski,D,Foul,82,null,true,yellow,card,5569
Lucas Torreira,,,L. Torreira,lucas-torreira,M,Foul,57,null,false,yellow,card,5569
Granit Xhaka,,,G. Xhaka,granit-xhaka,M,Foul,55,null,false,yellow,card,5569
Mesut Özil,,,M. Özil,mesut-ozil,M,Argument,44,null,false,yellow,card,5569
Rodri,,,Rodri,rodri,M,Foul,90,4,false,yellow,card,5570
Giovani Lo Celso,,,G. Lo Celso,lo-celso-giovani,M,Foul,66,null,true,yellow,card,5570
Oleksandr Zinchenko,,,O. Zinchenko,oleksandr-zinchenko,D,Foul,60,null,false,yellowRed,card,5570
Oleksandr Zinchenko,,,O. Zinchenko,oleksandr-zinchenko,D,Argument,42,null,false,yellow,card,5570
Toby Alderweireld,,,T. Alderweireld,toby-alderweireld,D,Argument,42,null,true,yellow,card,5570
Kyle Walker,,,K. Walker,kyle-walker,D,Foul,33,null,false,yellow,card,5570
Raheem Sterling,,,R. Sterling,raheem-sterling,F,Foul,12,null,false,yellow,card,5570
James McCarthy,,,J. McCarthy,james-mccarthy,M,Foul,10,null,false,yellow,card,5571
Solly March,,,S. March,solly-march,M,Argument,90,3,true,yellow,card,5572
Adrian Mariappa,,,A. Mariappa,adrian-mariappa,D,Foul,65,null,false,yellow,card,5572
Will Hughes,,,W. Hughes,will-hughes,M,Foul,64,null,false,yellow,card,5572
Ezequiel Schelotto,,,E. M. Schelotto,ezequiel-schelotto,D,Foul,35,null,true,yellow,card,5572
Callum Wilson,,,C. Wilson,callum-wilson,F,Argument,90,4,false,yellow,card,5573
Simon Francis,,,S. Francis,simon-francis,D,Foul,90,4,false,yellow,card,5573
Lys Mousset,,,L. Mousset,lys-mousset,F,Foul,89,null,true,yellow,card,5573
Andrew Surman,,,A. Surman,andrew-surman,M,Argument,53,null,false,yellow,card,5573
Enda Stevens,,,E. Stevens,enda-stevens,M,Foul,39,null,true,yellow,card,5573
Ben Chilwell,,,B. Chilwell,ben-chilwell,D,Foul,88,null,false,yellow,card,5574
Hamza Choudhury,,,H. Choudhury,hamza-choudhury,M,Foul,76,null,false,yellowRed,card,5574
Leander Dendoncker,,,L. Dendoncker,leander-dendoncker,M,Foul,55,null,true,yellow,card,5574
Hamza Choudhury,,,H. Choudhury,hamza-choudhury,M,Foul,51,null,false,yellow,card,5574
Rúben Neves,,,R. Neves,ruben-neves,M,Argument,45,1,true,yellow,card,5574
James Maddison,,,J. Maddison,james-maddison,M,Foul,36,null,false,yellow,card,5574
Michael Obafemi,,,M. Obafemi,michael-obafemi,F,Foul,88,null,true,yellow,card,5575
Ben Mee,,,B. Mee,ben-mee,D,Foul,44,null,false,yellow,card,5575
Jeff Hendrick,,,J. Hendrick,jeff-hendrick,M,Foul,26,null,false,yellow,card,5575
Jannik Vestergaard,,,J. Vestergaard,jannik-vestergaard,D,Foul,16,null,true,yellow,card,5575
Sadio Mané,,,S. Mané,sadio-mane,F,Time wasting,90,null,false,yellow,card,5576
Naby Keïta,,,N. Keïta,naby-keita,M,Foul,83,null,false,yellow,card,5576
Grant Hanley,,,G. Hanley,grant-hanley,D,Foul,41,null,true,yellow,card,5576
Marvelous Nakamba,,,M. Nakamba,marvelous-nakamba,M,Foul,90,2,true,yellow,card,5577
Frédéric Guilbert,,,F. Guilbert,frederic-guilbert,D,Foul,86,null,true,yellow,card,5577
Bukayo Saka,,,B. Saka,bukayo-saka,M,Foul,82,null,true,yellow,card,5578
Granit Xhaka,,,G. Xhaka,granit-xhaka,M,Foul,9,null,true,yellow,card,5578
Aaron Wan-Bissaka,,,A. Wan-Bissaka,aaron-wan-bissaka,D,Argument,79,null,false,yellow,card,5579
Brandon Williams,,,B. Williams,williams-brandon,D,Foul,76,null,false,yellow,card,5579
Pedro,,,Pedro,pedro,F,Foul,64,null,true,yellow,card,5579
Kurt Zouma,,,K. Zouma,kurt-zouma,D,Foul,59,null,true,yellow,card,5579
Fred,,,Fred,fred,M,Argument,59,null,false,yellow,card,5579
Antonio Rüdiger,,,A. Rüdiger,antonio-rudiger,D,Foul,48,null,true,yellow,card,5579
Willian,,,Willian,willian,F,Simulation,35,null,true,yellow,card,5579
Arthur Masuaku,,,A. Masuaku,arthur-masuaku,D,Foul,45,null,false,yellow,card,5580
Giovani Lo Celso,,,G. Lo Celso,lo-celso-giovani,M,Persistent fouling,81,null,false,yellow,card,5581
Andreas Christensen,,,A. Christensen,andreas-christensen,D,Foul,65,null,true,yellow,card,5581
Harry Winks,,,H. Winks,harry-winks,M,Foul,23,null,false,yellow,card,5581
Ben Mee,,,B. Mee,ben-mee,D,Foul,90,4,true,yellow,card,5582
Steve Cook,,,S. Cook,steve-cook,D,Argument,90,null,false,yellow,card,5582
Adam Smith,,,A. Smith,adam-smith,D,Foul,90,null,false,yellow,card,5582
Jeff Hendrick,,,J. Hendrick,jeff-hendrick,M,Foul,89,null,true,yellow,card,5582
Aaron Lennon,,,A. Lennon,aaron-lennon,M,Foul,83,null,true,yellow,card,5582
Phil Bardsley,,,P. Bardsley,phil-bardsley,D,Foul,64,null,true,yellow,card,5582
Simon Francis,,,S. Francis,simon-francis,D,Foul,43,null,false,yellow,card,5582
Sean Longstaff,,,S. Longstaff,sean-longstaff,M,Argument,90,6,false,yellow,card,5583
Valentino Lazaro,,,V. Lazaro,valentino-lazaro,M,Professional foul last man,90,5,false,red,card,5583
Joelinton,,,Joelinton,joelinton,F,Argument,88,null,false,yellow,card,5583
Matt Ritchie,,,M. Ritchie,matt-ritchie,M,Foul,83,null,false,yellow,card,5583
James McArthur,,,J. McArthur,james-mcarthur,M,Foul,74,null,true,yellow,card,5583
Jamaal Lascelles,,,J. Lascelles,jamaal-lascelles,D,Foul,40,null,false,yellow,card,5583
Miguel Almirón,,,M. Almirón,miguel-almiron,M,Foul,32,null,false,yellow,card,5583
Nabil Bentaleb,,,N. Bentaleb,nabil-bentaleb,M,Argument,21,null,false,yellow,card,5583
James McCarthy,,,J. McCarthy,james-mccarthy,M,Foul,14,null,true,yellow,card,5583
Davy Pröpper,,,D. Pröpper,davy-propper,M,Foul,23,null,false,yellow,card,5584
Yves Bissouma,,,Y. Bissouma,yves-bissouma,M,Foul,10,null,false,yellow,card,5584
Jack Grealish,,,J. Grealish,jack-grealish,F,Argument,90,6,false,yellow,card,5585
Stuart Armstrong,,,S. Armstrong,stuart-armstrong,M,null,90,6,true,yellow,card,5585
Frédéric Guilbert,,,F. Guilbert,frederic-guilbert,D,Foul,90,null,false,yellow,card,5585
Pepe Reina,,,P. Reina,pepe-reina,G,Foul,72,null,false,yellow,card,5585
Ezri Konsa,,,E. Konsa,ezri-konsa,D,Foul,45,4,false,yellow,card,5585
Craig Cathcart,,,C. Cathcart,craig-cathcart,D,Foul,67,null,false,yellow,card,5587
Emiliano Buendía,,,E. Buendía,emiliano-buendia,M,Argument,87,null,false,yellow,card,5588
Ben Godfrey,,,B. Godfrey,ben-godfrey,D,Foul,77,null,false,yellow,card,5588
Conor Coady,,,C. Coady,conor-coady,D,Foul,68,null,true,yellow,card,5588
Max Aarons,,,M. Aarons,max-aarons,D,Foul,45,null,false,yellow,card,5588
Raúl Jiménez,,,R. Jiménez,raul-jimenez,F,Foul,41,null,true,yellow,card,5588
André Gomes,,,A. Gomes,andre-gomes,M,Foul,90,4,false,yellow,card,5589
Gylfi Sigurðsson,,,G. Sigurðsson,gylfi-sigurdsson,M,Foul,73,null,false,yellow,card,5589
Richarlison,,,Richarlison,richarlison,F,Foul,45,2,false,yellow,card,5589
Morgan Schneiderlin,,,M. Schneiderlin,morgan-schneiderlin,M,Foul,31,null,false,yellow,card,5589
Mark Noble,,,M. Noble,mark-noble,M,Foul,80,null,false,yellow,card,5590
Issa Diop,,,I. Diop,issa-diop,D,Foul,66,null,false,yellow,card,5590
Declan Rice,,,D. Rice,declan-rice,M,Argument,51,null,false,yellow,card,5590
Kasper Schmeichel,,,K. Schmeichel,kasper-schmeichel,G,Argument,87,null,false,yellow,card,5591
Dennis Praet,,,D. Praet,dennis-praet,M,Foul,62,null,false,yellow,card,5591
Grant Hanley,,,G. Hanley,grant-hanley,D,Foul,53,null,true,yellow,card,5591
Martín Montoya,,,M. Montoya,martin-montoya,D,Foul,57,null,true,yellow,card,5592
Christian Benteke,,,C. Benteke,christian-benteke,F,Foul,33,null,false,yellow,card,5592
Ezequiel Schelotto,,,E. M. Schelotto,ezequiel-schelotto,D,Argument,27,null,true,yellow,card,5592
Callum Wilson,,,C. Wilson,callum-wilson,F,Time wasting,88,null,true,yellow,card,5593
Andreas Christensen,,,A. Christensen,andreas-christensen,D,Foul,71,null,false,yellow,card,5593
Adam Smith,,,A. Smith,adam-smith,D,Foul,59,null,true,yellow,card,5593
Jorginho,,,Jorginho,jorginho,M,Foul,17,null,false,yellow,card,5593
Ben Mee,,,B. Mee,ben-mee,D,Foul,90,3,false,yellow,card,5594
Javier Manquillo,,,J. Manquillo,javier-manquillo,D,Foul,88,null,true,yellow,card,5594
Jonjo Shelvey,,,J. Shelvey,jonjo-shelvey,M,Foul,70,null,true,yellow,card,5594
James Tarkowski,,,J. Tarkowski,james-tarkowski,D,Persistent fouling,64,null,false,yellow,card,5594
Dwight Gayle,,,D. Gayle,dwight-gayle,F,Foul,59,null,true,yellow,card,5594
Phil Bardsley,,,P. Bardsley,phil-bardsley,D,Foul,39,null,false,yellow,card,5594
Danny Rose,,,D. Rose,danny-rose,D,Foul,34,null,true,yellow,card,5594
Aaron Cresswell,,,A. Cresswell,aaron-cresswell,D,Foul,65,null,true,yellow,card,5595
Jack Stephens,,,J. Stephens,jack-stephens,D,Handball,45,1,false,yellow,card,5595
Djibril Sidibé,,,D. Sidibé,djibril-sidibe,D,Unallowed field entering,80,null,true,yellow,card,5597
Fred,,,Fred,fred,M,Argument,70,null,false,yellow,card,5597
Victor Lindelöf,,,V. Lindelöf,victor-lindelof,D,Foul,56,null,false,yellow,card,5597
Harry Maguire,,,H. Maguire,harry-maguire,D,Foul,45,null,false,yellow,card,5597
Tom Davies,,,T. Davies,tom-davies,M,Foul,43,null,true,yellow,card,5597
Luke Shaw,,,L. Shaw,luke-shaw,D,Argument,41,null,false,yellow,card,5597
Dominic Calvert-Lewin,,,D. Calvert-Lewin,dominic-calvert-lewin,F,Foul,41,null,true,yellow,card,5597
Leander Dendoncker,,,L. Dendoncker,leander-dendoncker,M,Foul,90,5,false,yellow,card,5598
Ben Davies,,,B. Davies,ben-davies,D,Foul,84,null,true,yellow,card,5598
Harry Winks,,,H. Winks,harry-winks,M,Argument,84,null,true,yellow,card,5598
Willy Boly,,,W. Boly,willy-boly,D,Foul,71,null,false,yellow,card,5598
Giovani Lo Celso,,,G. Lo Celso,lo-celso-giovani,M,Foul,59,null,true,yellow,card,5598
John Lundstram,,,J. Lundstram,john-lundstram,M,null,36,null,false,yellow,card,5599
Douglas Luiz,,,D. Luiz,douglas-luiz,M,Foul,27,null,true,yellow,card,5599
Rodri,,,Rodri,rodri,M,Foul,79,null,true,yellow,card,5600
Kieran Tierney,,,K. Tierney,kieran-tierney,D,Foul,76,null,false,yellow,card,5600
David Luiz,,,D. Luiz,david-luiz,D,Professional foul last man,49,null,false,red,card,5600
Callum Wilson,,,C. Wilson,callum-wilson,F,Foul,90,2,false,yellow,card,5601
Michail Antonio,,,M. Antonio,michail-antonio,F,Foul,90,3,false,yellow,card,5602
Sokratis,,,Sokratis,sokratis,D,Foul,63,null,true,yellow,card,5602
Pablo Fornals,,,P. Fornals,pablo-fornals,M,Foul,9,null,false,yellow,card,5602
Jordan Ayew,,,J. Ayew,jordan-ayew,F,Argument,90,4,true,yellow,card,5603
Ignacio Pussetto,,,I. Pussetto,ignacio-pussetto,F,Foul,85,null,false,yellow,card,5603
Christian Benteke,,,C. Benteke,christian-benteke,F,Foul,59,null,true,yellow,card,5603
Abdoulaye Doucouré,,,A. Doucouré,abdoulaye-doucoure,M,Foul,52,null,false,yellow,card,5603
Étienne Capoue,,,É. Capoue,etienne-capoue,M,Argument,50,null,false,yellow,card,5603
Cheikhou Kouyaté,,,C. Kouyaté,cheikhou-kouyate,D,Argument,50,null,true,yellow,card,5603
Wilfried Zaha,,,W. Zaha,wilfried-zaha,F,Foul,41,null,true,yellow,card,5603
Kiko Femenia,,,Kiko,kiko-femenia,D,Foul,31,null,false,yellow,card,5603
Joelinton,,,Joelinton,joelinton,F,Time wasting,90,null,false,yellow,card,5605
Matt Ritchie,,,M. Ritchie,matt-ritchie,M,Foul,56,null,false,yellow,card,5605
Javier Manquillo,,,J. Manquillo,javier-manquillo,D,Foul,45,3,false,yellow,card,5605
Moussa Djenepo,,,M. Djenepo,moussa-djenepo,M,Foul,28,null,true,red,card,5605
Lewis Dunk,,,L. Dunk,lewis-dunk,D,Foul,54,null,false,yellow,card,5606
Dan Burn,,,D. Burn,dan-burn,D,Foul,54,null,false,yellow,card,5606
Romain Saïss,,,R. Saiss,romain-saiss,D,Foul,45,1,true,yellow,card,5606
Martín Montoya,,,M. Montoya,martin-montoya,D,Foul,37,null,false,yellow,card,5606
Ashley Westwood,,,A. Westwood,ashley-westwood,M,Argument,90,3,true,yellow,card,5607
Giovani Lo Celso,,,G. Lo Celso,lo-celso-giovani,M,Foul,90,2,false,yellow,card,5607
Steven Bergwijn,,,S. Bergwijn,steven-bergwijn,F,Foul,78,null,false,yellow,card,5607
Jeff Hendrick,,,J. Hendrick,jeff-hendrick,M,Foul,75,null,true,yellow,card,5607
Jack Cork,,,J. Cork,jack-cork,M,Foul,59,null,true,yellow,card,5607
James Tarkowski,,,J. Tarkowski,james-tarkowski,D,Foul,57,null,true,yellow,card,5607
Davinson Sánchez,,,D. Sánchez,davinson-sanchez,D,Foul,56,null,false,yellow,card,5607
Charlie Taylor,,,C. Taylor,charlie-taylor,D,Foul,51,null,true,yellow,card,5607
Érik Lamela,,,É. Lamela,erik-lamela,M,Foul,19,null,false,yellow,card,5607
Mason Holgate,,,M. Holgate,mason-holgate,D,Foul,90,1,false,yellow,card,5608
Kurt Zouma,,,K. Zouma,kurt-zouma,D,Foul,82,null,true,yellow,card,5608
André Gomes,,,A. Gomes,andre-gomes,M,Argument,53,null,false,yellow,card,5608
Gabriel Jesus,,,Gabriel,gabriel-jesus,F,Argument,90,8,false,yellow,card,5609
Harry Maguire,,,H. Maguire,harry-maguire,D,Time wasting,90,5,true,yellow,card,5609
João Cancelo,,,J. Cancelo,joao-cancelo,D,Foul,59,null,false,yellow,card,5609
Fred,,,Fred,fred,M,Simulation,42,null,true,yellow,card,5609
Rodri,,,Rodri,rodri,M,Argument,30,null,false,yellow,card,5609
Fernandinho,,,Fernandinho,fernandinho,M,Argument,29,null,false,yellow,card,5609
Jonny Evans,,,J. Evans,jonny-evans,D,Foul,76,null,true,yellow,card,5610
Dennis Praet,,,D. Praet,dennis-praet,M,Foul,71,null,true,yellow,card,5610
Conor Hourihane,,,C. Hourihane,conor-hourihane,M,Foul,43,null,false,yellow,card,5610
Max Aarons,,,M. Aarons,max-aarons,D,Foul,90,2,true,yellow,card,5611
Danny Ings,,,D. Ings,danny-ings,F,Foul,73,null,false,yellow,card,5611
Daniel James,,,D. James,james-daniel,M,Foul,41,null,false,yellow,card,5612
Youri Tielemans,,,Y. Tielemans,youri-tielemans,M,Foul,40,null,false,yellow,card,5613
Alexandre Lacazette,,,A. Lacazette,alexandre-lacazette,F,Foul,54,null,false,yellow,card,5614
Aaron Mooy,,,A. Mooy,aaron-mooy,M,Foul,44,null,true,yellow,card,5614
Dan Burn,,,D. Burn,dan-burn,D,Foul,30,null,true,yellow,card,5614
Michail Antonio,,,M. Antonio,michail-antonio,F,Foul,62,null,true,yellow,card,5615
João Moutinho,,,J. Moutinho,joao-moutinho,M,Foul,57,null,false,yellow,card,5615
Steve Cook,,,S. Cook,steve-cook,D,Foul,86,null,true,yellow,card,5616
Joel Ward,,,J. Ward,joel-ward,D,Foul,71,null,false,yellow,card,5616
Lewis Cook,,,L. Cook,lewis-cook,M,Foul,67,null,true,yellow,card,5616
Adam Smith,,,A. Smith,adam-smith,D,Foul,45,2,true,yellow,card,5616
Jordan Ayew,,,J. Ayew,jordan-ayew,F,Foul,45,null,false,yellow,card,5616
Jamaal Lascelles,,,J. Lascelles,jamaal-lascelles,D,Foul,70,null,true,yellow,card,5617
John Egan,,,J. Egan,john-egan,D,Foul,50,null,false,yellowRed,card,5617
John Egan,,,J. Egan,john-egan,D,Argument,31,null,false,yellow,card,5617
Joelinton,,,Joelinton,joelinton,F,Argument,31,null,true,yellow,card,5617
Jack Grealish,,,J. Grealish,jack-grealish,F,Argument,90,6,true,yellow,card,5618
N'Golo Kanté,,,N. Kanté,ngolo-kante,M,Foul,90,4,false,yellow,card,5618
Ezri Konsa,,,E. Konsa,ezri-konsa,D,Time wasting,45,null,true,yellow,card,5618
Divock Origi,,,D. Origi,divock-origi,F,Foul,85,null,false,yellow,card,5619
Lucas Digne,,,L. Digne,lucas-digne,D,Foul,61,null,true,yellow,card,5619
Michael Keane,,,M. Keane,michael-keane,D,Foul,40,null,true,yellow,card,5619
James Milner,,,J. Milner,james-milner,M,Foul,20,null,false,yellow,card,5619
João Cancelo,,,J. Cancelo,joao-cancelo,D,Foul,62,null,true,yellow,card,5620
Josh Brownhill,,,J. Brownhill,josh-brownhill,M,Foul,43,null,false,yellow,card,5620
Shane Duffy,,,S. Duffy,shane-duffy,D,Foul,80,null,false,yellow,card,5621
Dale Stephens,,,D. Stephens,dale-stephens,M,Foul,36,null,false,yellow,card,5621
Wilfred Ndidi,,,W. Ndidi,wilfred-ndidi,M,Foul,34,null,true,yellow,card,5621
James Justin,,,J. Justin,james-justin,D,Foul,12,null,true,yellow,card,5621
Ben Davies,,,B. Davies,ben-davies,D,Foul,67,null,true,yellow,card,5622
Harry Kane,,,H. Kane,harry-kane,F,Foul,51,null,true,yellow,card,5622
Mark Noble,,,M. Noble,mark-noble,M,Foul,26,null,false,yellow,card,5622
Pablo Fornals,,,P. Fornals,pablo-fornals,M,Foul,14,null,false,yellow,card,5622
Luke Shaw,,,L. Shaw,luke-shaw,D,Foul,67,null,true,yellow,card,5623
Kortney Hause,,,K. Hause,kortney-hause,D,Foul,90,null,false,yellow,card,5624
Federico Fernández,,,F. Fernández,federico-fernandez,D,Foul,74,null,true,yellow,card,5624
Jamaal Lascelles,,,J. Lascelles,jamaal-lascelles,D,Foul,59,null,true,yellow,card,5624
Douglas Luiz,,,D. Luiz,douglas-luiz,M,Argument,45,1,false,yellow,card,5624
Moise Kean,,,M. Kean,moise-kean,F,Foul,80,null,false,yellow,card,5625
João Moutinho,,,J. Moutinho,joao-moutinho,M,Foul,87,null,true,yellow,card,5626
Rúben Neves,,,R. Neves,ruben-neves,M,Foul,41,null,true,yellow,card,5626
Callum Wilson,,,C. Wilson,callum-wilson,F,Foul,39,null,false,yellow,card,5626
Steve Cook,,,S. Cook,steve-cook,D,Foul,36,null,false,yellow,card,5626
David Brooks,,,D. Brooks,david-brooks,M,Foul,34,null,false,yellow,card,5626
Romain Saïss,,,R. Saiss,romain-saiss,D,Foul,27,null,true,yellow,card,5626
Dwight McNeil,,,D. McNeil,dwight-mcneil,M,Foul,71,null,true,yellow,card,5628
Jack Stephens,,,J. Stephens,jack-stephens,D,Professional foul last man,85,null,true,red,card,5629
Bukayo Saka,,,B. Saka,bukayo-saka,M,Foul,47,null,false,yellow,card,5629
Shkodran Mustafi,,,S. Mustafi,shkodran-mustafi,D,Foul,11,null,false,yellow,card,5629
Fernandinho,,,Fernandinho,fernandinho,M,Professional handball,77,null,false,red,card,5630
Kevin De Bruyne,,,K. D. Bruyne,kevin-de-bruyne,M,Foul,76,null,false,yellow,card,5630
Marcos Alonso,,,M. Alonso,marcos-alonso,D,Foul,38,null,true,yellow,card,5630
Rúben Neves,,,R. Neves,ruben-neves,M,Time wasting,90,4,false,yellow,card,5631
Tyrone Mings,,,T. Mings,tyrone-mings,D,Foul,18,null,true,yellow,card,5631
Craig Cathcart,,,C. Cathcart,craig-cathcart,D,Foul,90,6,true,yellow,card,5632
Abdoulaye Doucouré,,,A. Doucouré,abdoulaye-doucoure,M,Foul,90,5,true,yellow,card,5632
Craig Dawson,,,C. Dawson,craig-dawson,D,Foul,32,null,true,yellow,card,5632
James McCarthy,,,J. McCarthy,james-mccarthy,M,Foul,61,null,true,yellow,card,5633
James Tarkowski,,,J. Tarkowski,james-tarkowski,D,Foul,58,null,false,yellow,card,5633
Luke Shaw,,,L. Shaw,luke-shaw,D,Foul,49,null,false,yellow,card,5634
Marco Stiepermann,,,M. Stiepermann,marco-stiepermann,M,Foul,90,2,false,yellow,card,5635
Mario Vrančić,,,M. Vrančić,mario-vrancic,M,Foul,86,null,false,yellow,card,5635
Emiliano Martínez,,,E. Martínez,emiliano-martinez,G,Time wasting,63,null,true,yellow,card,5635
Lukas Rupp,,,L. Rupp,lukas-rupp,M,Foul,31,null,false,yellow,card,5635
Kenny McLean,,,K. McLean,kenny-mclean,M,Foul,27,null,false,yellow,card,5635
Nathan Aké,,,N. Aké,nathan-ake,D,Foul,45,2,true,yellow,card,5636
Lloyd Kelly,,,L. Kelly,lloyd-kelly,D,Foul,23,null,true,yellow,card,5636
Jordan Pickford,,,J. Pickford,jordan-pickford,G,Time wasting,74,null,true,yellow,card,5637
Wilfred Ndidi,,,W. Ndidi,wilfred-ndidi,M,Foul,54,null,false,yellow,card,5637
Willian,,,Willian,willian,F,Foul,82,null,false,yellow,card,5638
Declan Rice,,,D. Rice,declan-rice,M,Foul,70,null,true,yellow,card,5638
Manuel Lanzini,,,M. Lanzini,manuel-lanzini,M,Foul,65,null,true,yellow,card,5638
Oliver McBurnie,,,O. McBurnie,oliver-mcburnie,F,Argument,89,null,true,yellow,card,5639
Oliver Norwood,,,O. Norwood,oliver-norwood,M,Foul,39,null,true,yellow,card,5639
Jordan Henderson,,,J. Henderson,jordan-henderson,M,Argument,90,1,false,yellow,card,5640
Kyle Walker,,,K. Walker,kyle-walker,D,Foul,56,null,true,yellow,card,5640
Benjamin Mendy,,,B. Mendy,benjamin-mendy,D,Time wasting,41,null,true,yellow,card,5640
Joe Gomez,,,J. Gomez,joe-gomez,D,Foul,24,null,false,yellow,card,5640
Todd Cantwell,,,T. Cantwell,todd-cantwell,M,Foul,90,1,true,yellow,card,5641
Pascal Groß,,,P. Groß,pascal-gross,M,Time wasting,89,null,false,yellow,card,5641
Tariq Lamptey,,,T. Lamptey,lamptey-tariq,M,Time wasting,88,null,false,yellow,card,5641
Jamal Lewis,,,J. Lewis,jamal-lewis,D,Foul,38,null,true,yellow,card,5641
James McArthur,,,J. McArthur,james-mcarthur,M,Foul,57,null,false,yellow,card,5642
Marc Albrighton,,,M. Albrighton,marc-albrighton,M,Foul,50,null,true,yellow,card,5642
Ben Chilwell,,,B. Chilwell,ben-chilwell,D,Foul,45,3,true,yellow,card,5642
Jefferson Lerma,,,J. Lerma,jefferson-lerma,M,Foul,31,null,false,yellow,card,5643
Granit Xhaka,,,G. Xhaka,granit-xhaka,M,Foul,90,1,false,yellow,card,5644
Lucas Torreira,,,L. Torreira,lucas-torreira,M,Time wasting,88,null,false,yellow,card,5644
Conor Coady,,,C. Coady,conor-coady,D,Foul,84,null,true,yellow,card,5644
Ainsley Maitland-Niles,,,A. Maitland-Niles,ainsley-maitland-niles,M,Foul,79,null,false,yellow,card,5644
Romain Saïss,,,R. Saiss,romain-saiss,D,Foul,75,null,true,yellow,card,5644
David Luiz,,,D. Luiz,david-luiz,D,Foul,32,null,false,yellow,card,5644
Adrian Mariappa,,,A. Mariappa,adrian-mariappa,D,Foul,49,null,false,yellow,card,5645
Étienne Capoue,,,É. Capoue,etienne-capoue,M,Foul,21,null,false,yellow,card,5645
Dwight Gayle,,,D. Gayle,dwight-gayle,F,Foul,37,null,true,yellow,card,5647
John McGinn,,,J. McGinn,john-mcginn,M,Foul,36,null,false,yellow,card,5648
Andrew Robertson,,,A. Robertson,andrew-robertson,D,Foul,20,null,true,yellow,card,5648
Gabriel Jesus,,,Gabriel,gabriel-jesus,F,Argument,86,null,false,yellow,card,5649
Fernandinho,,,Fernandinho,fernandinho,M,Foul,57,null,false,yellow,card,5649
Oriol Romeu,,,O. Romeu,oriol-romeu,M,Foul,45,null,true,yellow,card,5649
André Gomes,,,A. Gomes,andre-gomes,M,Foul,87,null,false,yellow,card,5650
Toby Alderweireld,,,T. Alderweireld,toby-alderweireld,D,Time wasting,83,null,true,yellow,card,5650
Ben Davies,,,B. Davies,ben-davies,D,Foul,76,null,true,yellow,card,5650
Moussa Sissoko,,,M. Sissoko,moussa-sissoko,M,Foul,48,null,true,yellow,card,5650
Mason Holgate,,,M. Holgate,mason-holgate,D,Foul,28,null,false,yellow,card,5650
Luka Milivojević,,,L. Milivojević,luka-milivojevic,M,Foul,35,null,true,yellow,card,5651
Tom Cleverley,,,T. Cleverley,tom-cleverley,M,Foul,90,5,true,yellow,card,5652
Emiliano Buendía,,,E. Buendía,emiliano-buendia,M,Foul,90,4,false,yellow,card,5652
Ben Godfrey,,,B. Godfrey,ben-godfrey,D,Foul,88,null,false,yellow,card,5652
Will Hughes,,,W. Hughes,will-hughes,M,Foul,23,null,true,yellow,card,5652
Alexander Tettey,,,A. Tettey,alexander-tettey,M,Foul,11,null,false,yellow,card,5652
Jamal Lewis,,,J. Lewis,jamal-lewis,D,Foul,9,null,false,yellow,card,5652
