League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,17/18 ,12 ,Leicester City ,Manchester City ,0 ,2 ,25% ,75% ,2 ,12 ,0 ,4 ,1 ,6 ,1 ,2 ,1 ,7 ,3 ,1 ,8 ,10 ,1 ,1 ,null ,null ,0 ,2 ,0 ,1 ,1 ,0 ,null ,null ,1 ,7 ,1 ,5 ,2 ,1 ,266 ,784 ,175 (66%) ,705 (90%) ,null ,null ,null ,null ,null ,null ,128 ,126 ,41 ,47 ,12 ,13 ,null ,null ,null ,null ,null ,null ,25% ,75% ,0 ,6 ,0 ,2 ,0 ,4 ,0 ,0 ,1 ,4 ,1 ,1 ,0 ,1 ,null ,null ,0 ,1 ,0 ,0 ,0 ,0 ,null ,null ,0 ,3 ,0 ,3 ,1 ,1 ,119 ,343 ,72 (61%) ,307 (90%) ,null ,null ,null ,null ,null ,null ,18 ,21 ,6 ,8 ,null ,null ,null ,null ,null ,null ,25% ,75% ,2 ,6 ,0 ,2 ,1 ,2 ,1 ,2 ,0 ,3 ,2 ,0 ,1 ,0 ,null ,null ,0 ,1 ,0 ,1 ,1 ,0 ,null ,null ,1 ,4 ,1 ,2 ,1 ,0 ,147 ,441 ,103 (70%) ,398 (90%) ,null ,null ,null ,null ,null ,null ,23 ,26 ,6 ,5 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,12 ,Liverpool ,Southampton ,3 ,0 ,61% ,39% ,21 ,5 ,8 ,0 ,6 ,3 ,7 ,2 ,10 ,2 ,2 ,2 ,15 ,9 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,12 ,4 ,9 ,1 ,0 ,5 ,562 ,362 ,472 (84%) ,261 (72%) ,null ,null ,null ,null ,null ,null ,154 ,143 ,45 ,60 ,11 ,18 ,null ,null ,null ,null ,null ,null ,59% ,41% ,11 ,2 ,5 ,0 ,2 ,1 ,4 ,1 ,5 ,1 ,1 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,1 ,6 ,1 ,0 ,3 ,273 ,189 ,223 (82%) ,136 (72%) ,null ,null ,null ,null ,null ,null ,27 ,32 ,7 ,12 ,null ,null ,null ,null ,null ,null ,62% ,38% ,10 ,3 ,3 ,0 ,4 ,2 ,3 ,1 ,5 ,1 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,3 ,3 ,0 ,0 ,2 ,289 ,173 ,249 (86%) ,125 (72%) ,null ,null ,null ,null ,null ,null ,18 ,28 ,4 ,6 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,12 ,West Bromwich Albion ,Chelsea ,0 ,4 ,38% ,62% ,7 ,11 ,2 ,7 ,5 ,2 ,0 ,2 ,3 ,4 ,3 ,1 ,13 ,12 ,2 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,1 ,5 ,8 ,2 ,3 ,3 ,2 ,378 ,610 ,307 (81%) ,529 (87%) ,null ,null ,null ,null ,null ,null ,131 ,131 ,56 ,54 ,19 ,13 ,null ,null ,null ,null ,null ,null ,39% ,61% ,3 ,6 ,1 ,4 ,2 ,1 ,0 ,1 ,2 ,1 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,3 ,4 ,0 ,2 ,1 ,1 ,203 ,322 ,166 (82%) ,277 (86%) ,null ,null ,null ,null ,null ,null ,33 ,19 ,10 ,4 ,null ,null ,null ,null ,null ,null ,37% ,63% ,4 ,5 ,1 ,3 ,3 ,1 ,0 ,1 ,1 ,3 ,1 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,1 ,2 ,4 ,2 ,1 ,2 ,1 ,175 ,288 ,141 (81%) ,252 (88%) ,null ,null ,null ,null ,null ,null ,23 ,35 ,9 ,9 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,12 ,Manchester United ,Newcastle United ,4 ,1 ,64% ,36% ,16 ,12 ,7 ,5 ,6 ,6 ,3 ,1 ,11 ,4 ,1 ,1 ,10 ,9 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,14 ,6 ,2 ,6 ,4 ,3 ,620 ,344 ,542 (87%) ,260 (76%) ,null ,null ,null ,null ,null ,null ,140 ,122 ,50 ,53 ,14 ,13 ,null ,null ,null ,null ,null ,null ,65% ,35% ,9 ,9 ,3 ,4 ,4 ,4 ,2 ,1 ,6 ,3 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,6 ,2 ,3 ,3 ,1 ,289 ,156 ,245 (85%) ,110 (71%) ,null ,null ,null ,null ,null ,null ,26 ,24 ,6 ,9 ,null ,null ,null ,null ,null ,null ,64% ,36% ,7 ,3 ,4 ,1 ,2 ,2 ,1 ,0 ,5 ,1 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,0 ,0 ,3 ,1 ,2 ,331 ,188 ,297 (90%) ,150 (80%) ,null ,null ,null ,null ,null ,null ,24 ,29 ,8 ,4 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,12 ,Watford ,West Ham United ,2 ,0 ,58% ,42% ,17 ,10 ,7 ,6 ,8 ,4 ,2 ,0 ,3 ,1 ,0 ,3 ,13 ,10 ,1 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,12 ,8 ,5 ,2 ,5 ,5 ,614 ,434 ,515 (84%) ,336 (77%) ,null ,null ,null ,null ,null ,null ,142 ,146 ,51 ,51 ,22 ,23 ,null ,null ,null ,null ,null ,null ,55% ,45% ,8 ,6 ,2 ,5 ,5 ,1 ,1 ,0 ,0 ,1 ,0 ,2 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,5 ,1 ,1 ,5 ,1 ,264 ,213 ,215 (81%) ,163 (77%) ,null ,null ,null ,null ,null ,null ,32 ,28 ,13 ,14 ,null ,null ,null ,null ,null ,null ,61% ,39% ,9 ,4 ,5 ,1 ,3 ,3 ,1 ,0 ,3 ,0 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,3 ,4 ,1 ,0 ,4 ,350 ,221 ,300 (86%) ,173 (78%) ,null ,null ,null ,null ,null ,null ,19 ,23 ,9 ,9 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,12 ,Brighton & Hove Albion ,Stoke City ,2 ,2 ,53% ,47% ,9 ,13 ,3 ,6 ,6 ,2 ,0 ,5 ,6 ,7 ,3 ,1 ,13 ,5 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,10 ,5 ,3 ,4 ,1 ,462 ,396 ,364 (79%) ,316 (80%) ,null ,null ,null ,null ,null ,null ,146 ,127 ,39 ,62 ,9 ,22 ,null ,null ,null ,null ,null ,null ,50% ,50% ,6 ,9 ,2 ,4 ,4 ,1 ,0 ,4 ,0 ,5 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,8 ,3 ,1 ,2 ,1 ,226 ,217 ,186 (82%) ,176 (81%) ,null ,null ,null ,null ,null ,null ,22 ,29 ,4 ,12 ,null ,null ,null ,null ,null ,null ,57% ,43% ,3 ,4 ,1 ,2 ,2 ,1 ,0 ,1 ,6 ,2 ,2 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,2 ,2 ,2 ,2 ,0 ,236 ,179 ,178 (75%) ,140 (78%) ,null ,null ,null ,null ,null ,null ,17 ,33 ,5 ,10 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,13 ,West Ham United ,Leicester City ,1 ,1 ,49% ,51% ,8 ,7 ,4 ,2 ,3 ,5 ,1 ,0 ,5 ,5 ,0 ,1 ,9 ,12 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,7 ,3 ,1 ,4 ,1 ,3 ,381 ,404 ,300 (79%) ,313 (77%) ,null ,null ,null ,null ,null ,null ,162 ,154 ,75 ,65 ,28 ,23 ,null ,null ,null ,null ,null ,null ,52% ,48% ,4 ,5 ,3 ,2 ,1 ,3 ,0 ,0 ,2 ,2 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,3 ,3 ,1 ,2 ,1 ,2 ,215 ,207 ,175 (81%) ,162 (78%) ,null ,null ,null ,null ,null ,null ,37 ,29 ,14 ,12 ,null ,null ,null ,null ,null ,null ,45% ,55% ,4 ,2 ,1 ,0 ,2 ,2 ,1 ,0 ,3 ,3 ,0 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,4 ,0 ,0 ,2 ,0 ,1 ,166 ,197 ,125 (75%) ,151 (77%) ,null ,null ,null ,null ,null ,null ,38 ,36 ,14 ,11 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,13 ,Crystal Palace ,Stoke City ,2 ,1 ,54% ,46% ,10 ,10 ,5 ,3 ,2 ,6 ,3 ,1 ,5 ,2 ,2 ,1 ,9 ,5 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,8 ,6 ,2 ,4 ,2 ,3 ,492 ,425 ,379 (77%) ,327 (77%) ,null ,null ,null ,null ,null ,null ,183 ,168 ,53 ,57 ,14 ,15 ,null ,null ,null ,null ,null ,null ,53% ,47% ,4 ,5 ,1 ,1 ,1 ,3 ,2 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,1 ,3 ,3 ,1 ,2 ,1 ,1 ,276 ,237 ,218 (79%) ,188 (79%) ,null ,null ,null ,null ,null ,null ,26 ,23 ,6 ,4 ,null ,null ,null ,null ,null ,null ,54% ,46% ,6 ,5 ,4 ,2 ,1 ,3 ,1 ,0 ,5 ,1 ,2 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,0 ,5 ,3 ,1 ,2 ,1 ,2 ,216 ,188 ,161 (75%) ,139 (74%) ,null ,null ,null ,null ,null ,null ,27 ,34 ,8 ,11 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,13 ,Manchester United ,Brighton & Hove Albion ,1 ,0 ,58% ,42% ,15 ,8 ,4 ,2 ,7 ,3 ,4 ,3 ,5 ,0 ,2 ,1 ,9 ,9 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,8 ,4 ,8 ,4 ,2 ,4 ,565 ,404 ,478 (85%) ,311 (77%) ,null ,null ,null ,null ,null ,null ,151 ,141 ,51 ,46 ,14 ,14 ,null ,null ,null ,null ,null ,null ,60% ,40% ,7 ,2 ,3 ,2 ,2 ,0 ,2 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,4 ,1 ,3 ,1 ,2 ,3 ,311 ,211 ,268 (86%) ,167 (79%) ,null ,null ,null ,null ,null ,null ,21 ,26 ,7 ,7 ,null ,null ,null ,null ,null ,null ,56% ,44% ,8 ,6 ,1 ,0 ,5 ,3 ,2 ,3 ,3 ,0 ,1 ,1 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,4 ,3 ,5 ,3 ,0 ,1 ,254 ,193 ,210 (83%) ,144 (75%) ,null ,null ,null ,null ,null ,null ,30 ,20 ,7 ,7 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,13 ,Newcastle United ,Watford ,0 ,3 ,52% ,48% ,12 ,12 ,2 ,4 ,5 ,7 ,5 ,1 ,6 ,3 ,4 ,1 ,8 ,13 ,1 ,2 ,null ,null ,1 ,4 ,1 ,3 ,null ,null ,1 ,1 ,8 ,10 ,4 ,3 ,2 ,2 ,480 ,441 ,378 (79%) ,315 (71%) ,null ,null ,null ,null ,null ,null ,173 ,172 ,64 ,61 ,28 ,23 ,null ,null ,null ,null ,null ,null ,52% ,48% ,7 ,5 ,1 ,2 ,3 ,3 ,3 ,0 ,3 ,3 ,3 ,1 ,1 ,1 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,1 ,1 ,4 ,5 ,3 ,1 ,1 ,1 ,211 ,191 ,158 (75%) ,134 (70%) ,null ,null ,null ,null ,null ,null ,38 ,30 ,16 ,12 ,null ,null ,null ,null ,null ,null ,52% ,48% ,5 ,7 ,1 ,2 ,2 ,4 ,2 ,1 ,3 ,0 ,1 ,0 ,0 ,1 ,null ,null ,1 ,3 ,1 ,2 ,null ,null ,0 ,0 ,4 ,5 ,1 ,2 ,1 ,1 ,269 ,250 ,220 (82%) ,181 (72%) ,null ,null ,null ,null ,null ,null ,26 ,31 ,12 ,11 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,13 ,Swansea City ,Bournemouth ,0 ,0 ,48% ,52% ,10 ,9 ,1 ,5 ,6 ,2 ,3 ,2 ,4 ,5 ,3 ,1 ,18 ,6 ,4 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,7 ,5 ,3 ,4 ,5 ,1 ,447 ,472 ,350 (78%) ,390 (83%) ,null ,null ,null ,null ,null ,null ,150 ,141 ,50 ,62 ,18 ,17 ,null ,null ,null ,null ,null ,null ,45% ,55% ,5 ,5 ,0 ,4 ,4 ,0 ,1 ,1 ,0 ,3 ,3 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,4 ,3 ,1 ,2 ,4 ,0 ,236 ,280 ,189 (80%) ,229 (82%) ,null ,null ,null ,null ,null ,null ,23 ,34 ,13 ,7 ,null ,null ,null ,null ,null ,null ,52% ,48% ,5 ,4 ,1 ,1 ,2 ,2 ,2 ,1 ,4 ,2 ,0 ,0 ,4 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,2 ,2 ,2 ,1 ,1 ,211 ,192 ,161 (76%) ,161 (84%) ,null ,null ,null ,null ,null ,null ,27 ,28 ,5 ,10 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,13 ,Tottenham ,West Bromwich Albion ,1 ,1 ,72% ,28% ,25 ,5 ,5 ,2 ,10 ,3 ,10 ,0 ,8 ,0 ,2 ,6 ,10 ,13 ,1 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,4 ,16 ,1 ,1 ,4 ,689 ,266 ,601 (87%) ,190 (71%) ,null ,null ,null ,null ,null ,null ,158 ,133 ,65 ,65 ,21 ,27 ,null ,null ,null ,null ,null ,null ,68% ,32% ,10 ,2 ,2 ,1 ,5 ,1 ,3 ,0 ,5 ,0 ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,1 ,6 ,1 ,0 ,2 ,350 ,165 ,303 (87%) ,127 (77%) ,null ,null ,null ,null ,null ,null ,28 ,31 ,12 ,17 ,null ,null ,null ,null ,null ,null ,77% ,23% ,15 ,3 ,3 ,1 ,5 ,2 ,7 ,0 ,3 ,0 ,1 ,4 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,3 ,10 ,0 ,1 ,2 ,339 ,101 ,298 (88%) ,63 (62%) ,null ,null ,null ,null ,null ,null ,37 ,34 ,9 ,10 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,13 ,Liverpool ,Chelsea ,1 ,1 ,53% ,47% ,16 ,11 ,4 ,3 ,3 ,5 ,9 ,3 ,7 ,8 ,0 ,5 ,10 ,7 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,7 ,8 ,4 ,2 ,3 ,587 ,497 ,504 (86%) ,411 (83%) ,null ,null ,null ,null ,null ,null ,140 ,146 ,45 ,63 ,7 ,12 ,null ,null ,null ,null ,null ,null ,64% ,36% ,6 ,7 ,0 ,2 ,3 ,2 ,3 ,3 ,0 ,5 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,3 ,4 ,4 ,2 ,0 ,340 ,184 ,296 (87%) ,140 (76%) ,null ,null ,null ,null ,null ,null ,27 ,36 ,2 ,9 ,null ,null ,null ,null ,null ,null ,43% ,57% ,10 ,4 ,4 ,1 ,0 ,3 ,6 ,0 ,7 ,3 ,0 ,5 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,4 ,4 ,0 ,0 ,3 ,247 ,313 ,208 (84%) ,271 (87%) ,null ,null ,null ,null ,null ,null ,18 ,27 ,5 ,3 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,13 ,Southampton ,Everton ,4 ,1 ,67% ,33% ,17 ,5 ,5 ,2 ,7 ,3 ,5 ,0 ,7 ,2 ,null ,null ,6 ,13 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,10 ,0 ,7 ,5 ,1 ,1 ,663 ,329 ,564 (85%) ,232 (71%) ,null ,null ,null ,null ,null ,null ,149 ,141 ,66 ,46 ,26 ,24 ,null ,null ,null ,null ,null ,null ,70% ,30% ,7 ,2 ,1 ,1 ,4 ,1 ,2 ,0 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,6 ,0 ,1 ,2 ,0 ,0 ,366 ,152 ,316 (86%) ,105 (69%) ,null ,null ,null ,null ,null ,null ,38 ,20 ,15 ,11 ,null ,null ,null ,null ,null ,null ,63% ,37% ,10 ,3 ,4 ,1 ,3 ,2 ,3 ,0 ,4 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,4 ,0 ,6 ,3 ,1 ,1 ,297 ,177 ,248 (84%) ,127 (72%) ,null ,null ,null ,null ,null ,null ,28 ,26 ,11 ,13 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,13 ,Burnley ,Arsenal ,0 ,1 ,36% ,64% ,8 ,18 ,2 ,2 ,3 ,9 ,3 ,7 ,5 ,5 ,4 ,3 ,8 ,14 ,2 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,3 ,9 ,5 ,9 ,1 ,2 ,350 ,636 ,269 (77%) ,531 (83%) ,null ,null ,null ,null ,null ,null ,132 ,146 ,54 ,57 ,19 ,24 ,null ,null ,null ,null ,null ,null ,45% ,55% ,4 ,9 ,1 ,0 ,2 ,7 ,1 ,2 ,5 ,3 ,2 ,3 ,2 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,3 ,3 ,1 ,6 ,0 ,1 ,204 ,259 ,166 (81%) ,207 (80%) ,null ,null ,null ,null ,null ,null ,35 ,27 ,15 ,12 ,null ,null ,null ,null ,null ,null ,28% ,72% ,4 ,9 ,1 ,2 ,1 ,2 ,2 ,5 ,0 ,2 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,0 ,6 ,4 ,3 ,1 ,1 ,146 ,377 ,103 (71%) ,324 (86%) ,null ,null ,null ,null ,null ,null ,19 ,30 ,4 ,12 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,13 ,Huddersfield Town ,Manchester City ,1 ,2 ,20% ,80% ,4 ,14 ,0 ,5 ,3 ,7 ,1 ,2 ,3 ,7 ,3 ,3 ,10 ,10 ,2 ,3 ,1 ,0 ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,10 ,2 ,4 ,3 ,0 ,184 ,733 ,94 (51%) ,642 (88%) ,null ,null ,null ,null ,null ,null ,138 ,139 ,51 ,57 ,19 ,11 ,null ,null ,null ,null ,null ,null ,23% ,77% ,2 ,8 ,0 ,1 ,2 ,5 ,0 ,2 ,2 ,6 ,1 ,2 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,null ,null ,2 ,6 ,1 ,2 ,1 ,0 ,106 ,351 ,57 (54%) ,306 (87%) ,null ,null ,null ,null ,null ,null ,26 ,29 ,9 ,8 ,null ,null ,null ,null ,null ,null ,17% ,83% ,2 ,6 ,0 ,4 ,1 ,2 ,1 ,0 ,1 ,1 ,2 ,1 ,2 ,3 ,1 ,0 ,null ,null ,null ,null ,0 ,1 ,null ,null ,1 ,4 ,1 ,2 ,2 ,0 ,78 ,382 ,37 (47%) ,336 (88%) ,null ,null ,null ,null ,null ,null ,25 ,28 ,10 ,3 ,null ,null ,null ,null ,null ,null ,
Premier League ,17/18 ,14 ,Brighton & Hove Albion ,Crystal Palace ,0 ,0 ,53% ,47% ,10 ,10 ,4 ,4 ,4 ,5 ,2 ,1 ,10 ,5 ,5 ,0 ,13 ,8 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,5 ,4 ,5 ,4 ,3 ,452 ,405 ,334 (74%) ,295 (73%) ,null ,null ,null ,null ,null ,null ,168 ,163 ,58 ,61 ,25 ,28 ,null ,null ,null ,null ,null ,null ,49% ,51% ,5 ,3 ,3 ,2 ,1 ,1 ,1 ,0 ,2 ,2 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,3 ,3 ,0 ,2 ,3 ,238 ,247 ,185 (78%) ,193 (78%) ,null ,null ,null ,null ,null ,null ,25 ,31 ,10 ,12 ,null ,null ,null ,null ,null ,null ,58% ,42% ,5 ,7 ,1 ,2 ,3 ,4 ,1 ,1 ,8 ,3 ,3 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,2 ,1 ,5 ,2 ,0 ,214 ,158 ,149 (70%) ,102 (65%) ,null ,null ,null ,null ,null ,null ,33 ,30 ,15 ,16 ,null ,null ,null ,null ,null ,null ,
