PlayerInFirstName,playerInLastName,PlayerInShortName,PlayerInSlug,playerInPosition,PlayerOutFirstName,PlayerOutLastName,PlayerOutShortName,PlayerOutSlug,PlayerOutPosition,Injury,Time,AddedTime,IsHome,IncidentClass,IncidentType,GameID
null,null,M. Rashford,marcus-rashford,M,null,null,E. Cavani,edinson-cavani,F,null,46,null,false,null,substitution,5803
null,null,B. Fernandes,bruno-fernandes,M,null,null,D. v. d. Beek,donny-van-de-beek,M,null,46,null,false,null,substitution,5803
null,null,T. Abraham,tammy-abraham,F,null,null,O. Giroud,olivier-giroud,F,null,79,null,true,null,substitution,5804
null,null,Rodrigo,rodrigo,F,null,null,E. Alioski,ezgjan-alioski,M,null,69,null,false,null,substitution,5804
null,null,M. Kovačić,mateo-kovacic,M,null,null,K. Havertz,kai-havertz,M,null,67,null,true,null,substitution,5804
null,null,I. C. Poveda,poveda-ian-carlo,F,null,null,J. Harrison,jack-harrison,M,null,57,null,false,null,substitution,5804
null,null,C. Pulišić,christian-pulisic,F,null,null,H. Ziyech,hakim-ziyech,F,true,30,null,true,injury,substitution,5804
null,null,D. Llorente,diego-llorente,D,null,null,R. Koch,robin-koch,D,true,9,null,false,injury,substitution,5804
null,null,M. Batshuayi,michy-batshuayi,F,null,null,W. Zaha,wilfried-zaha,F,null,81,null,false,null,substitution,5805
null,null,D. O'Shea,dara-oshea,D,null,null,R. Sawyers,romaine-sawyers,M,null,80,null,true,null,substitution,5805
null,null,J. Ayew,jordan-ayew,F,null,null,J. Schlupp,jeffrey-schlupp,M,null,74,null,false,null,substitution,5805
null,null,J. Riedewald,jairo-riedewald,M,null,null,J. McArthur,james-mcarthur,M,null,73,null,false,null,substitution,5805
null,null,C. Robinson,callum-robinson,F,null,null,K. Grant,karlan-grant,M,null,62,null,true,null,substitution,5805
null,null,F. Krovinović,filip-krovinovic,M,null,null,G. Diangana,grady-diangana,M,null,46,null,true,null,substitution,5805
null,null,D. Praet,dennis-praet,M,null,null,J. Maddison,james-maddison,M,null,90,4,false,null,substitution,5806
null,null,R. Brewster,rhian-brewster,F,null,null,O. Burke,oliver-burke,M,null,81,null,true,null,substitution,5806
null,null,K. Iheanacho,kelechi-iheanacho,F,null,null,A. Pérez,ayoze-perez,F,null,69,null,false,null,substitution,5806
null,null,W. Ndidi,wilfred-ndidi,M,null,null,N. Mendy,nampalys-mendy,M,null,69,null,false,null,substitution,5806
null,null,O. Norwood,oliver-norwood,M,null,null,J. Lundstram,john-lundstram,M,null,63,null,true,null,substitution,5806
null,null,B. Osborn,ben-osborn,M,null,null,M. Lowe,max-lowe,D,null,46,null,true,null,substitution,5806
null,null,J. Rodon,rodon-joe,D,null,null,S. Bergwijn,steven-bergwijn,F,null,90,1,true,null,substitution,5807
null,null,L. Moura,lucas-moura,F,null,null,H. M. Son,heung-min-son,F,null,88,null,true,null,substitution,5807
null,null,E. Nketiah,edward-nketiah,F,null,null,H. Bellerín,hector-bellerin,D,null,75,null,false,null,substitution,5807
null,null,B. Davies,ben-davies,D,null,null,G. Lo Celso,lo-celso-giovani,M,null,72,null,true,null,substitution,5807
null,null,D. Ceballos,dani-ceballos,M,null,null,Thomas,thomas-partey,M,true,45,2,false,injury,substitution,5807
null,null,N. Keïta,naby-keita,M,null,null,J. Henderson,jordan-henderson,M,null,81,null,true,null,substitution,5808
null,null,Vitinha,vitinha,M,null,null,P. Neto,pedro-neto,F,null,79,null,false,null,substitution,5808
null,null,D. Jota,diogo-jota,F,null,null,R. Firmino,roberto-firmino,F,null,73,null,true,null,substitution,5808
null,null,R. A. Nouri,rayan-ait-nouri,D,null,null,D. Podence,daniel-podence,F,null,71,null,false,null,substitution,5808
null,null,T. Alexander-Arnold,trent-alexander-arnold,D,null,null,N. Williams,williams-neco,D,null,68,null,true,null,substitution,5808
null,null,F. Silva,fabio-silva,F,null,null,R. Neves,ruben-neves,M,null,62,null,false,null,substitution,5808
null,null,L. Trossard,leandro-trossard,F,null,null,D. Welbeck,danny-welbeck,F,null,81,null,true,null,substitution,5809
null,null,A. Jahanbakhsh,alireza-jahanbakhsh,F,null,null,B. White,ben-white,D,null,81,null,true,null,substitution,5809
null,null,N. Redmond,nathan-redmond,M,null,null,T. Walcott,theo-walcott,M,null,69,null,false,null,substitution,5809
null,null,N. Maupay,neal-maupay,F,null,null,A. Connolly,aaron-connolly,F,null,64,null,true,null,substitution,5809
null,null,D. Ings,danny-ings,F,null,null,M. Djenepo,moussa-djenepo,M,null,46,null,false,null,substitution,5809
null,null,J. Ramsey,jacob-ramsey,M,null,null,J. Grealish,jack-grealish,F,null,87,null,true,null,substitution,5810
null,null,D. Gayle,dwight-gayle,F,null,null,M. Almirón,miguel-almiron,M,null,80,null,false,null,substitution,5810
null,null,Trezeguet,trezeguet,M,null,null,B. Traoré,bertrand-traore,M,null,80,null,true,null,substitution,5810
null,null,A. E. Ghazi,anwar-el-ghazi,F,null,null,R. Barkley,ross-barkley,M,null,80,null,true,null,substitution,5810
null,null,A. Saint-Maximin,allan-saint-maximin,M,null,null,J. Manquillo,javier-manquillo,D,null,71,null,false,null,substitution,5810
null,null,R. Fraser,ryan-fraser,M,null,null,A. Carroll,andy-carroll,F,null,71,null,false,null,substitution,5810
null,null,R. Snodgrass,robert-snodgrass,M,null,null,P. Fornals,pablo-fornals,M,null,90,5,false,null,substitution,5811
null,null,B. Johnson,ben-johnson,D,null,null,J. Bowen,jarrod-bowen,M,null,85,null,false,null,substitution,5811
null,null,M. Noble,mark-noble,M,null,null,S. Benrahma,said-benrahma,F,null,84,null,false,null,substitution,5811
null,null,T. Roberts,tyler-roberts,M,null,null,P. Bamford,patrick-bamford,F,null,74,null,true,null,substitution,5811
null,null,J. Shackleton,jamie-shackleton,M,null,null,E. Alioski,ezgjan-alioski,M,null,46,null,true,null,substitution,5811
null,null,H. Costa,helder-costa,M,null,null,J. Harrison,jack-harrison,M,null,46,null,true,null,substitution,5811
null,null,M. Nakamba,marvelous-nakamba,M,null,null,J. Ramsey,jacob-ramsey,M,null,90,7,false,null,substitution,5812
null,null,R. Neves,ruben-neves,M,null,null,L. Dendoncker,leander-dendoncker,M,null,80,null,true,null,substitution,5812
null,null,A. E. Ghazi,anwar-el-ghazi,F,null,null,B. Traoré,bertrand-traore,M,null,75,null,false,null,substitution,5812
null,null,D. Yedlin,deandre-yedlin,D,null,null,M. Almirón,miguel-almiron,M,null,86,null,true,null,substitution,5813
null,null,K. Grosicki,kamil-grosicki,M,null,null,C. Gallagher,gallagher-conor,M,null,80,null,false,null,substitution,5813
null,null,J. Murphy,jacob-murphy,M,null,null,E. Krafth,emil-krafth,D,null,80,null,true,null,substitution,5813
null,null,D. Gayle,dwight-gayle,F,null,null,J. Lewis,jamal-lewis,D,null,69,null,true,null,substitution,5813
null,null,K. Gibbs,kieran-gibbs,D,null,null,C. Robinson,callum-robinson,F,null,46,null,false,null,substitution,5813
null,null,C. Austin,charlie-austin,F,null,null,K. Grant,karlan-grant,M,null,46,null,false,null,substitution,5813
null,null,A. Martial,anthony-martial,F,null,null,M. Greenwood,mason-greenwood,M,null,74,null,true,null,substitution,5814
null,null,F. Torres,ferran-torres,M,null,null,R. Mahrez,riyad-mahrez,F,null,66,null,false,null,substitution,5814
null,null,J. Kenny,jonjoe-kenny,D,null,null,Richarlison,richarlison,F,null,90,null,true,null,substitution,5815
null,null,T. Davies,tom-davies,M,null,null,A. Iwobi,alex-iwobi,M,null,86,null,true,null,substitution,5815
null,null,A. Gomes,andre-gomes,M,null,null,G. Sigurðsson,gylfi-sigurdsson,M,null,83,null,true,null,substitution,5815
null,null,B. Gilmour,gilmour-billy,M,null,null,M. Kovačić,mateo-kovacic,M,null,82,null,false,null,substitution,5815
null,null,T. Abraham,tammy-abraham,F,null,null,K. Havertz,kai-havertz,M,null,68,null,false,null,substitution,5815
null,null,I. Diallo,diallo-ibrahima,M,null,null,O. Romeu,oriol-romeu,M,null,86,null,true,null,substitution,5816
null,null,D. N'Lundulu,dan-nlundulu,F,null,null,C. Adams,che-adams,F,null,84,null,true,null,substitution,5816
null,null,N. Redmond,nathan-redmond,M,null,null,T. Walcott,theo-walcott,M,null,80,null,true,null,substitution,5816
null,null,L. Mousset,lys-mousset,F,null,null,C. Basham,chris-basham,D,null,70,null,false,null,substitution,5816
null,null,R. Brewster,rhian-brewster,F,null,null,B. Sharp,billy-sharp,F,null,60,null,false,null,substitution,5816
null,null,D. McGoldrick,david-mcgoldrick,F,null,null,O. McBurnie,oliver-mcburnie,F,null,48,null,false,null,substitution,5816
null,null,A. Townsend,andros-townsend,M,null,null,E. Eze,eberechi-eze,M,null,89,null,true,null,substitution,5817
null,null,D. Alli,dele-alli,M,null,null,S. Bergwijn,steven-bergwijn,F,null,85,null,false,null,substitution,5817
null,null,B. Davies,ben-davies,D,null,null,S. Reguilón,sergio-reguilon,D,null,84,null,false,null,substitution,5817
null,null,J. Riedewald,jairo-riedewald,M,null,null,L. Milivojević,luka-milivojevic,M,null,73,null,true,null,substitution,5817
null,null,G. Lo Celso,lo-celso-giovani,M,null,null,T. Ndombélé,tanguy-ndombele,M,null,67,null,false,null,substitution,5817
null,null,J. Bryan,joe-bryan,D,null,null,A. Lookman,ademola-lookman,F,null,88,null,true,null,substitution,5818
null,null,D. Origi,divock-origi,F,null,null,M. Salah,mohamed-salah,F,null,84,null,false,null,substitution,5818
null,null,H. Reed,harrison-reed,M,null,null,M. Lemina,mario-lemina,M,null,80,null,true,null,substitution,5818
null,null,A. Kamara,aboubakar-kamara,F,null,null,R. Loftus-Cheek,ruben-loftus-cheek,M,null,74,null,true,null,substitution,5818
null,null,N. Williams,williams-neco,D,null,null,T. Alexander-Arnold,trent-alexander-arnold,D,null,68,null,false,null,substitution,5818
null,null,T. Minamino,takumi-minamino,F,null,null,J. Matip,joel-matip,D,null,46,null,false,null,substitution,5818
null,null,E. Nketiah,edward-nketiah,F,null,null,Willian,willian,F,null,82,null,true,null,substitution,5819
null,null,A. Maitland-Niles,ainsley-maitland-niles,M,null,null,H. Bellerín,hector-bellerin,D,null,74,null,true,null,substitution,5819
null,null,M. Vydra,matej-vydra,F,null,null,C. Wood,chris-wood,F,null,70,null,false,null,substitution,5819
null,null,D. Ceballos,dani-ceballos,M,null,null,A. Lacazette,alexandre-lacazette,F,null,60,null,true,null,substitution,5819
null,null,A. Barnes,ashley-barnes,F,null,null,J. Rodriguez,jay-rodriguez,F,null,58,null,false,null,substitution,5819
null,null,N. Mendy,nampalys-mendy,M,null,null,W. Ndidi,wilfred-ndidi,M,null,80,null,true,null,substitution,5820
null,null,D. Praet,dennis-praet,M,null,null,J. Maddison,james-maddison,M,null,74,null,true,null,substitution,5820
null,null,A. Mac Allister,alexis-mac-allister,M,null,null,Y. Bissouma,yves-bissouma,M,null,72,null,false,null,substitution,5820
null,null,A. Connolly,aaron-connolly,F,null,null,D. Welbeck,danny-welbeck,F,null,62,null,false,null,substitution,5820
null,null,H. Barnes,harvey-barnes,M,null,null,A. Pérez,ayoze-perez,F,null,62,null,true,null,substitution,5820
null,null,S. Alzate,steven-alzate,M,null,null,A. Jahanbakhsh,alireza-jahanbakhsh,F,null,55,null,false,null,substitution,5820
null,null,Vitinha,vitinha,M,null,null,D. Podence,daniel-podence,F,null,90,null,true,null,substitution,5821
null,null,T. Abraham,tammy-abraham,F,null,null,O. Giroud,olivier-giroud,F,null,71,null,false,null,substitution,5821
null,null,M. Kovačić,mateo-kovacic,M,null,null,K. Havertz,kai-havertz,M,null,71,null,false,null,substitution,5821
null,null,A. Traoré,adama-traore,F,null,null,F. Silva,fabio-silva,F,null,61,null,true,null,substitution,5821
null,null,O. Otasowie,owen-otasowie,M,null,null,L. Dendoncker,leander-dendoncker,M,null,46,null,true,null,substitution,5821
null,null,L. Peltier,lee-peltier,D,null,null,M. Phillips,matt-phillips,M,null,87,null,false,null,substitution,5822
null,null,F. Krovinović,filip-krovinovic,M,null,null,J. Livermore,jake-livermore,M,null,80,null,false,null,substitution,5822
null,null,S. Agüero,sergio-aguero,F,null,null,P. Foden,foden-phil,M,null,76,null,true,null,substitution,5822
null,null,K. Walker,kyle-walker,D,null,null,B. Mendy,benjamin-mendy,D,null,75,null,true,null,substitution,5822
null,null,C. Austin,charlie-austin,F,null,null,K. Grant,karlan-grant,M,null,70,null,false,null,substitution,5822
null,null,C. Soares,cedric-soares,D,null,null,N. Pépé,nicolas-pepe,F,null,85,null,true,null,substitution,5823
null,null,J. Willock,joseph-willock,M,null,null,D. Ceballos,dani-ceballos,M,null,67,null,true,null,substitution,5823
null,null,D. Luiz,david-luiz,D,null,null,E. Nketiah,edward-nketiah,F,null,65,null,true,null,substitution,5823
null,null,M. Djenepo,moussa-djenepo,M,null,null,T. Walcott,theo-walcott,M,null,63,null,false,null,substitution,5823
null,null,N. Redmond,nathan-redmond,M,null,null,S. Armstrong,stuart-armstrong,M,null,63,null,false,null,substitution,5823
null,null,J. Shackleton,jamie-shackleton,M,null,null,M. Klich,mateusz-klich,M,null,89,null,true,null,substitution,5824
null,null,T. Roberts,tyler-roberts,M,null,null,P. Bamford,patrick-bamford,F,null,84,null,true,null,substitution,5824
null,null,P. Hernández,pablo-hernandez,M,null,null,Rodrigo,rodrigo,F,null,82,null,true,null,substitution,5824
null,null,M. Almirón,miguel-almiron,M,null,null,R. Fraser,ryan-fraser,M,null,75,null,false,null,substitution,5824
null,null,D. Gayle,dwight-gayle,F,null,null,Joelinton,joelinton,F,null,74,null,false,null,substitution,5824
null,null,E. Krafth,emil-krafth,D,null,null,J. Hendrick,jeff-hendrick,M,null,62,null,false,null,substitution,5824
null,null,J. Kenny,jonjoe-kenny,D,null,null,A. Iwobi,alex-iwobi,M,null,90,2,false,null,substitution,5825
null,null,A. Gordon,gordon-anthony,M,null,null,D. Calvert-Lewin,dominic-calvert-lewin,F,null,90,null,false,null,substitution,5825
null,null,K. Iheanacho,kelechi-iheanacho,F,null,null,N. Mendy,nampalys-mendy,M,null,73,null,true,null,substitution,5825
null,null,A. Pérez,ayoze-perez,F,null,null,C. Ünder,cengiz-under,M,null,61,null,true,null,substitution,5825
null,null,A. Gomes,andre-gomes,M,null,null,Allan,allan,M,true,41,null,false,injury,substitution,5825
null,null,P. Groß,pascal-gross,M,null,null,A. Lallana,adam-lallana,M,null,85,null,false,null,substitution,5826
null,null,A. Jahanbakhsh,alireza-jahanbakhsh,F,null,null,L. Trossard,leandro-trossard,F,null,79,null,false,null,substitution,5826
null,null,J. Veltman,joel-veltman,D,null,null,T. Lamptey,lamptey-tariq,M,null,78,null,false,null,substitution,5826
null,null,A. Mitrović,aleksandar-mitrovic,F,null,null,R. Loftus-Cheek,ruben-loftus-cheek,M,null,77,null,true,null,substitution,5826
null,null,M. Lemina,mario-lemina,M,null,null,H. Reed,harrison-reed,M,null,63,null,true,null,substitution,5826
null,null,A. Kamara,aboubakar-kamara,F,null,null,B. Reid,bobby-reid,M,null,62,null,true,null,substitution,5826
null,null,D. Alli,dele-alli,M,null,null,H. M. Son,heung-min-son,F,null,87,null,false,null,substitution,5827
null,null,S. Reguilón,sergio-reguilon,D,null,null,S. Bergwijn,steven-bergwijn,F,null,76,null,false,null,substitution,5827
null,null,L. Moura,lucas-moura,F,null,null,G. Lo Celso,lo-celso-giovani,M,null,58,null,false,null,substitution,5827
null,null,R. Snodgrass,robert-snodgrass,M,null,null,S. Benrahma,said-benrahma,F,null,88,null,true,null,substitution,5828
null,null,J. Schlupp,jeffrey-schlupp,M,null,null,A. Townsend,andros-townsend,M,null,85,null,false,null,substitution,5828
null,null,A. Yarmolenko,andriy-yarmolenko,M,null,null,J. Bowen,jarrod-bowen,M,null,80,null,true,null,substitution,5828
null,null,J. Ayew,jordan-ayew,F,null,null,E. Eze,eberechi-eze,M,null,76,null,false,null,substitution,5828
null,null,M. Lanzini,manuel-lanzini,M,null,null,P. Fornals,pablo-fornals,M,null,46,null,true,null,substitution,5828
null,null,E. Pieters,erik-pieters,D,null,null,R. Brady,robbie-brady,M,null,90,1,false,null,substitution,5829
null,null,M. Vydra,matej-vydra,F,null,null,C. Wood,chris-wood,F,null,82,null,false,null,substitution,5829
null,null,K. Davis,keinan-davis,F,null,null,B. Traoré,bertrand-traore,M,null,80,null,true,null,substitution,5829
null,null,A. Barnes,ashley-barnes,F,null,null,J. Rodriguez,jay-rodriguez,F,null,65,null,false,null,substitution,5829
null,null,S. McTominay,scott-mctominay,M,null,null,A. Martial,anthony-martial,F,null,90,null,false,null,substitution,5830
null,null,D. v. d. Beek,donny-van-de-beek,M,null,null,B. Fernandes,bruno-fernandes,M,null,80,null,false,null,substitution,5830
null,null,J. Mata,juan-mata,M,null,null,M. Greenwood,mason-greenwood,M,null,74,null,false,null,substitution,5830
null,null,R. Brewster,rhian-brewster,F,null,null,O. Burke,oliver-burke,M,null,73,null,true,null,substitution,5830
null,null,L. Mousset,lys-mousset,F,null,null,P. Jagielka,phil-jagielka,D,null,63,null,true,null,substitution,5830
null,null,P. Jagielka,phil-jagielka,D,null,null,S. Berge,sander-berge,M,true,12,null,true,injury,substitution,5830
null,null,A. Oxlade-Chamberlain,alex-oxlade-chamberlain,M,null,null,R. Firmino,roberto-firmino,F,null,75,null,false,null,substitution,5831
null,null,J. Riedewald,jairo-riedewald,M,null,null,J. McArthur,james-mcarthur,M,null,75,null,true,null,substitution,5831
null,null,M. Batshuayi,michy-batshuayi,F,null,null,E. Eze,eberechi-eze,M,null,69,null,true,null,substitution,5831
null,null,C. Jones,curtis-jones,M,null,null,G. Wijnaldum,georginio-wijnaldum,M,null,69,null,false,null,substitution,5831
null,null,J. Tomkins,james-tomkins,D,null,null,C. Kouyaté,cheikhou-kouyate,D,null,63,null,true,null,substitution,5831
null,null,M. Salah,mohamed-salah,F,null,null,S. Mané,sadio-mane,F,null,57,null,false,null,substitution,5831
null,null,D. N'Lundulu,dan-nlundulu,F,null,null,C. Adams,che-adams,F,null,82,null,true,null,substitution,5832
null,null,R. Mahrez,riyad-mahrez,F,null,null,F. Torres,ferran-torres,M,null,72,null,false,null,substitution,5832
null,null,N. Redmond,nathan-redmond,M,null,null,M. Djenepo,moussa-djenepo,M,null,59,null,true,null,substitution,5832
null,null,N. Tella,nathan-tella,F,null,null,D. Ings,danny-ings,F,true,41,null,true,injury,substitution,5832
null,null,C. Tosun,cenk-tosun,F,null,null,D. Calvert-Lewin,dominic-calvert-lewin,F,null,90,3,true,null,substitution,5833
null,null,J. Kenny,jonjoe-kenny,D,null,null,Richarlison,richarlison,F,null,90,2,true,null,substitution,5833
null,null,S. Coleman,seamus-coleman,D,null,null,A. Iwobi,alex-iwobi,M,null,83,null,true,null,substitution,5833
null,null,A. Lacazette,alexandre-lacazette,F,null,null,E. Nketiah,edward-nketiah,F,null,76,null,false,null,substitution,5833
null,null,G. Martinelli,gabriel-martinelli,M,null,null,N. Pépé,nicolas-pepe,F,null,71,null,false,null,substitution,5833
